153920|58236|20046|16255|154608|30855|145953|42883|12114|12446|29614|12760|22316|115805|19240|15324|17571|3024|162508|16078|9505|12333|101500|8701|84517|80317|10243|264877|203744|37309|206620|12911|97163|91692|17203|116219|71965|12698|51220|27909|10592|9399|37608|75168|9318|9810|19444|63359|10948|9055|13991|27040|10112|8947|8517|18570|279337|11445|3695|9537|253166|190647|30254|95560|32647|23657|66370|14959|29995|20333|10663|327131|30607|19931|162996|11235|11396|10455|15551|19693|260607|14780|69651|16571|10945|27579|227518|18369|36207|83682|12184|9705|23181|9572|13666|25433|82015|8718|18564|245517|18062|33232|111603|8649|8406|41332|45582|23138|10349|23300|3106|11479|101379|13194|58456|33931|22283|86682|12944|8717|79282|8884|33412|24332|77308|7214|19353|76721|76728|8823|16532|39323|14086|7561|11328|7371|15715|77179|15901|20649|13666|9916|43378|30186|7008|20667|88746|9839|80277|25433|9459|30523|77023|7555|39407|28354|2974|22403|7048|77025|71398|31375|69320|13766|24079|7530|6797|72704|73196|6741|10432|10994|6598|16876|9137|34689|72801|72020|71796|21229|7010|68780|97682|51080|31554|70560|28087|5835|69306|14227|45509|71660|28270|67399|6364|72627|11432|15475|71879|6191|12980|34809|141940|7407|6398|39776|14308|23222|6551|22208|2212|28301|72541|10467|50433|28738|37072|66955|12979|5732|64812|5825|28008|19794|62281|5968|18354|64155|61422|6392|11983|64000|12810|5572|8940|5327|12012|46841|13234|17737|9959|7865|34472|26763|6038|16432|65728|7834|59664|10427|7130|25878|63040|5432|31891|21543|17259|56972|4130|48254|47042|19654|46824|7982|14718|4009|3231|44578|44468|4072|4043|17239|3890|4588|3148|45303|61408|45981|44261|19005|3650|47355|45483|35660|20169|44728|18298|3691|47271|8968|51873|47259|18038|45770|4004|81504|7144|7747|44017|3362|
5996|11901|4792|4106|22895|6080|41772|16946|4160|4313|9737|4163|8195|34323|6831|6297|4257|2068|88150|6577|4087|4367|62446|3731|53693|52943|4449|200355|178017|25727|131586|8371|64049|75437|15821|60631|80852|6171|40778|18337|4571|5651|30301|43257|3465|4282|13859|41038|4478|3053|6706|16532|4231|4010|2852|9826|175137|6826|1916|3213|148651|131011|5244|40857|17283|11766|36575|6445|8610|11067|5095|160503|4893|10207|90540|5463|4627|3586|7964|8135|132287|7231|22409|9161|4719|14684|133667|10219|23492|39587|4861|4782|14916|5015|6348|14253|65640|3847|10450|145958|10350|22441|84340|4273|10607|31144|9274|15218|4734|14439|1776|5318|67336|6696|42236|19076|13974|54704|6782|3893|52814|3443|22817|37115|56220|3315|11150|62832|54362|3798|10347|29746|6909|3741|7561|3929|9538|43009|10517|14782|8123|5417|29305|20356|3156|12714|60456|5277|75300|8203|4927|20499|54381|3137|25291|16641|1377|13687|2927|53069|51397|19314|52096|10187|18266|3534|2679|54599|53786|4865|3966|6271|2723|3435|2591|23483|52227|53473|54124|14153|2967|51904|53135|37646|20846|53503|19047|3264|75297|9180|33702|52280|18654|65621|11142|54713|5428|7215|53568|15797|7035|19213|46201|2521|2312|19256|6937|12734|3310|12531|1517|4645|46782|5464|35499|29901|10481|44877|5525|3273|42917|2187|38431|12677|56046|3316|9295|43777|63623|2879|6477|19896|5192|2637|4906|2574|6414|27909|8060|10613|5465|4283|21636|14300|2237|9242|57597|3839|68972|5691|3727|15744|57405|1963|19700|14174|1317|11798|2055|45902|44665|15596|43448|6456|13059|2528|1937|42673|42436|2677|2755|4595|1999|2498|2095|19613|56487|41307|39982|11138|2084|43384|40743|26067|16171|41159|31164|2823|56620|6817|23590|42426|14097|42036|2597|41791|4272|5466|40248|1988|
4552|9967|4085|3028|20874|4472|37958|14642|2930|3578|8175|3146|6032|27853|17459|4423|3129|1261|76823|5096|2604|3029|54617|2436|49694|58480|3576|187219|153816|22288|126106|5061|92414|54747|7681|51862|42221|4341|31626|15752|3264|2959|32552|37800|3373|6940|9560|32565|3333|1992|5513|14032|3035|2287|1894|7806|136616|3000|1248|2113|121287|126871|3436|36322|14676|9907|50821|4820|7041|7685|3320|125097|3194|7048|59174|2936|3357|2291|5876|5690|120921|5434|49285|7595|3489|25527|130134|3102|20022|34480|3647|3245|14739|3475|4520|11738|47545|2186|7594|131769|9304|37023|78677|2418|2850|27053|8708|13128|3275|36018|1264|4525|61681|5435|38610|18722|12225|52491|5055|2760|49573|2235|19948|12693|52435|2356|9994|50070|51412|2894|7532|23425|6024|10630|6575|2542|28816|34139|9184|11656|6570|5175|25358|17412|2598|10290|51242|4003|52701|6432|3841|17964|52130|2308|20510|14168|1292|12610|2365|52632|48842|14979|48531|6207|17441|4107|1810|52033|51550|2357|2764|4855|2060|2442|1846|19648|49950|51237|51333|10849|2292|49348|50789|30889|18329|51483|17862|2367|49794|10826|26883|49549|14276|48658|2488|51345|4603|6232|51933|1914|6234|15541|44410|2005|2143|17260|5873|10940|2677|9743|1494|18875|45735|4657|25711|13996|9540|74852|5049|2303|41891|2042|16051|11572|40498|2219|7892|41550|40516|2537|5602|17027|5127|2541|4316|2269|5884|23406|8593|9541|5344|4105|20294|12922|2463|8194|43985|3758|40747|5563|3552|12801|42145|1866|16632|12040|1312|11206|1972|42295|42816|12552|43406|5803|12397|3033|1777|48962|40969|2179|2791|4587|1893|2371|1878|18049|42223|40765|39741|9552|2088|42973|40358|47657|16728|41250|16222|2271|43195|6402|24190|43319|13827|42564|2565|41163|4295|5559|40278|1970|
4367|10202|3626|3188|20222|4411|38206|14663|2791|3081|8288|2868|6292|26980|5293|4483|3103|1291|103395|5536|2670|3792|56306|2415|49960|48998|3481|184793|139881|22544|125105|5304|52464|55680|7384|81442|45771|4381|31861|15748|3403|2875|19974|37617|2378|2303|9026|49662|3193|2187|5816|26973|3069|1995|3348|18056|154207|3594|1551|2345|126551|125168|3268|40105|14894|10008|29555|4775|7394|11904|3480|141690|3506|7296|89449|2839|3210|2534|5971|6434|120526|5795|20503|7507|3856|12562|143144|3339|20836|35065|3830|3076|13145|3259|4934|12713|48649|2326|7720|128822|8769|23110|76067|2384|2212|25011|8109|12927|3274|12358|1203|4137|59707|5451|42662|17654|11168|57278|5207|2687|48819|2232|19913|13540|52456|2362|10430|50113|51305|2832|7404|24070|5977|3038|5807|2848|7847|31777|8888|11072|6257|4209|25423|17221|2537|9935|50985|4115|51959|6872|3781|17248|52276|2288|20460|14967|1285|12380|2352|50638|48360|16359|48459|6502|13269|2315|2114|51687|51504|2800|3627|8460|2104|2649|2115|23747|50677|50906|51329|10367|2240|49647|50843|29860|18595|51805|18550|2528|101456|7098|29253|49926|14889|48569|2479|51339|4853|6188|51206|2149|6285|16517|43990|1976|2117|17773|6250|10424|2805|10702|1416|3887|43588|4930|25597|14629|9920|43335|5208|2574|42291|2048|14146|11718|40635|2256|8477|41977|69489|3702|9399|24538|6451|3339|6100|2619|9765|32171|10067|13528|5750|4494|22094|16081|3264|11523|53488|4170|42525|9252|4439|20079|55585|19192|24105|13777|1658|11830|2050|44864|43257|18062|42146|7379|12377|2938|2367|42277|40723|2695|2598|4926|1975|2380|1976|20419|42056|40766|39985|11839|2301|43209|40912|39464|17190|40920|15958|2280|43508|6690|24630|42719|13886|42072|2552|40862|4818|5794|40117|2197|
4595|10810|3688|3106|21470|4720|37995|14694|2999|3126|9124|3058|6557|28809|5972|4970|3490|1277|121742|5094|2848|3260|56672|2580|50019|49333|3467|195601|176327|23147|127960|5232|56051|56934|7641|52705|41321|4514|33084|15347|3859|2905|17534|38014|2258|2675|9159|45350|3262|1954|5427|13732|3245|2158|1716|7743|135586|2650|1219|2203|121452|125435|4756|40428|14992|10017|30457|4993|7538|8718|3201|140595|4081|7397|64887|2679|3451|2219|5650|5760|121519|5795|20438|7683|3631|11866|127127|3383|20468|34901|3517|2543|38099|2969|4497|11466|47600|2315|7682|126204|8698|20072|74449|2380|2215|26238|7891|13006|3410|36796|1423|4499|78314|5310|38401|17562|10874|59043|4902|2586|48631|2233|19554|13350|52036|2272|9171|49728|51726|2814|7658|23667|5680|2873|5418|2570|7703|35804|9047|11613|6373|4352|25682|17097|2414|9812|51645|4176|52064|6245|3802|15329|51713|2207|19071|13781|1332|12404|2372|50263|48691|15544|48648|6795|13238|2339|1873|53745|51670|2447|2705|4695|2143|2414|1825|18738|50571|50915|51111|9569|2232|50595|51109|26730|17723|51492|17841|2528|49789|6699|25996|49331|14168|49013|2509|51489|4270|6366|51230|1958|6515|15076|44369|2006|2013|17723|6060|10901|2847|10362|1228|3784|43648|4754|25016|14009|9362|43428|5175|2198|42112|2056|14873|11770|40579|2258|8387|71425|42206|2727|8204|32359|6045|3632|5344|2420|5841|24543|7357|9632|5382|4238|20982|35581|2222|9270|46103|4264|42313|6528|4301|15735|43295|2283|20929|15504|1284|11656|2691|45137|44637|14776|109465|6384|13346|2342|1912|40817|59374|2463|2731|5037|1945|2470|1939|19096|42261|40666|39608|10573|2518|43296|40354|27663|17076|40995|16234|2368|46797|6578|22642|42178|12923|41793|2481|41078|4281|6702|40116|2069|
4808|9988|3855|3086|20617|4703|37324|14271|3256|3163|8271|2858|6215|31141|5756|4638|3037|1268|79975|5267|2531|3435|53588|2560|49881|82857|3642|210257|154939|24454|125449|5173|63364|58048|7400|51603|41676|4386|31572|16015|3269|2997|19678|36833|2145|2359|9448|31644|3126|1921|5171|13610|2951|1939|1783|7949|133007|16106|1214|1988|129336|125809|3295|36983|14077|9870|27933|5545|7683|7949|3490|125633|3280|6511|56003|3051|3535|2505|5900|6430|136246|9300|20476|7804|3346|12760|125275|3217|19170|34619|3660|2644|13523|3072|4589|11729|45380|2176|7057|125642|8755|19989|82718|2413|2224|25537|7553|13076|3427|12242|1227|3852|66754|5363|38310|17527|11639|52215|5783|3105|49490|2461|25137|12842|52354|2224|9535|49834|51174|2863|7022|41684|5687|2889|5427|2537|7567|31989|9028|10108|6612|4047|25627|16612|2455|9656|50352|4039|51434|6235|3778|17155|52207|2372|22241|14934|1379|12718|2259|50428|48615|16415|48058|10755|14382|2455|2026|51799|51315|2476|2644|5179|2031|2453|2091|20099|89146|52439|51012|10632|2365|49342|50409|29635|19130|51128|18021|2598|79397|7198|28867|49276|14571|48863|2528|51020|4536|6199|53176|2184|6413|16451|44174|2021|2012|18125|6118|10492|2731|9712|1191|3660|43532|4958|25865|14745|9114|42872|19373|2350|41828|2383|15148|11690|41242|2234|8225|42084|40613|2733|8959|21740|5649|3003|18553|17503|19250|56842|8574|23691|6277|4307|23124|16249|3277|11335|51403|3801|43103|5928|3826|17410|43778|2399|20265|13752|1340|12639|5892|45629|45151|16011|43736|6702|13565|2807|2231|43075|42907|2596|3011|4994|2096|3030|2213|22410|44057|44221|42711|32871|2806|47147|40631|31088|20232|41260|18342|2530|43513|7891|27981|42611|17501|42290|2635|41827|4942|5702|55715|2376|
4540|10933|20250|3296|23003|4758|41277|15444|3244|3104|8818|3146|6729|33357|5615|4866|3161|1347|81852|4848|2701|3626|59547|2339|50075|49383|3458|218179|141752|22541|124744|5006|53344|56665|7933|51623|72708|5078|35401|19534|3736|2952|20193|38843|2269|2608|10284|37475|3546|2119|6433|15027|3453|2161|1888|7912|153538|5180|1724|2384|157295|124605|3869|41400|44751|25849|32861|5284|8160|9806|3496|131550|3526|8419|104921|3152|3456|2959|6827|7790|125569|6363|20949|7834|3777|13551|127298|3401|23316|42356|4084|3053|13879|3160|5399|15170|56125|2562|8649|183541|9464|20414|78239|2273|2438|26031|7659|13519|3236|13231|1299|3881|62655|5075|38288|16022|11583|50613|5243|2661|49610|2464|19487|12764|52067|2255|9104|50664|51716|2856|7613|23829|5836|2975|5879|2644|7564|30945|9052|25156|6326|4294|25383|14790|2558|9768|51039|4045|51994|6278|3869|14331|51703|2401|17774|13819|1367|13750|2272|49942|48612|14539|48452|6206|14161|2306|1996|90999|64423|2397|2817|4697|2400|2720|2078|31837|50496|52277|52116|11017|2535|50506|52174|61226|19794|52106|19247|2712|50005|7244|31056|49028|17097|52612|2460|51761|6339|7005|51763|2120|6490|17422|45798|2593|2431|49777|6680|11862|2760|12592|1239|3806|45173|5331|27416|15162|11231|43787|5848|2448|42610|2044|18296|11779|40930|2309|8534|42172|40543|2652|6767|20036|5506|2602|5211|2368|6283|53624|8055|10335|5457|4369|21107|14575|2309|8779|44229|3978|41773|5622|18364|16601|41839|1990|19147|12249|1247|11222|2108|43031|43731|13862|42398|5727|12364|2408|1809|40990|40818|2205|2580|4684|1937|2577|1994|17860|42415|40573|39792|10258|2037|43018|40346|24196|24025|41228|16439|2375|43148|6321|22984|42520|12725|42308|3128|40900|4402|5907|40307|1970|
5088|10086|3890|3393|21070|4371|41869|13920|2832|3408|8451|3360|6454|31435|5884|4874|3204|1328|82286|5264|2711|3240|59725|2670|50345|49162|3318|188234|141166|23280|125859|5871|54384|82220|7599|50968|43214|4491|31855|15846|3194|2870|18990|37571|2326|2494|9048|32884|3380|2107|5785|14087|3474|2137|1848|7606|132366|3424|1275|2019|128706|124204|3562|39724|17058|10235|31958|5599|8173|8934|3510|132678|3445|6773|62249|2837|3237|3221|22171|5786|138422|5744|21117|7765|3491|13120|127846|3170|21000|39564|3645|2854|13511|2955|4977|12984|52139|2429|7349|146790|9375|21861|79498|2541|2326|27180|8569|13859|3620|15140|1283|4017|71115|6012|42488|19811|12392|53113|5581|2831|50468|2754|31006|12713|52628|2183|9886|50156|51632|2878|7706|25618|5888|3244|6576|2899|9705|37010|11125|13860|6098|4467|25959|19678|2572|11022|53289|4202|152516|6698|4017|18046|52045|3074|23824|15297|1295|12428|2180|50687|49331|18338|49278|6920|13659|2468|1953|52176|51119|2291|8242|5847|2071|2836|1967|21850|49706|51218|51004|11962|2189|69886|52198|33408|19058|65136|18194|2473|50053|7521|28993|50035|15260|48801|2451|51419|4641|6771|52058|2016|6551|17666|44712|2033|2166|17833|6295|11715|2891|11046|1236|3857|65833|5246|26611|27847|9883|52601|5326|2328|69937|2045|14844|11791|40597|3502|8327|42154|57001|2796|6272|17756|5139|2693|4690|2189|5922|24133|8025|9373|5399|3953|21102|12665|2256|8322|43958|3738|40737|5724|4254|13544|41852|1818|37841|13419|1323|11664|2035|55429|43008|12770|42106|5691|12409|2270|1864|41501|41015|2117|2974|4249|2093|2637|1842|17661|42773|41286|40268|9929|2023|43569|40375|46375|17075|41157|16117|2513|43365|6304|22731|42680|13288|42195|2504|41162|4349|5556|41489|1989|
4295|10159|3825|2995|20408|4454|37473|14619|3174|3226|9232|3002|5969|29988|5323|4501|3101|1304|77076|4854|2586|2909|53895|2343|50153|49452|3544|208569|142189|22155|125840|4958|56594|70477|7295|79551|44633|4298|31487|15240|3270|3094|19573|64517|2515|2612|9087|34321|3310|1950|5563|13874|3052|2076|1781|9207|141081|2640|1300|2049|128110|124124|3320|36155|13912|10233|27441|5025|7106|7579|3384|126254|2916|6792|59317|2928|3113|2437|5681|7520|119603|5717|24221|7230|3767|11779|125557|3226|20638|34351|3506|2568|13402|3090|4498|12157|48571|2361|7581|196468|9773|25537|81268|2420|2564|27205|9025|13480|3417|15010|1351|4130|67445|5422|70272|18539|12807|53544|5555|2829|58839|2316|20958|12676|52755|2797|9657|49681|51542|2805|8227|27524|5774|2732|6277|2711|8153|37749|9069|14053|6349|5092|30263|18486|2444|10218|54083|4175|54376|6299|3770|16792|51896|2328|21426|14337|1283|12167|2054|78941|48285|16781|48089|6775|13264|2603|1654|51783|51088|2493|2798|4837|2349|2439|1817|21606|50140|54762|51481|12091|2190|49648|50307|52055|21104|52183|18317|2350|49997|7405|29218|49962|16856|48660|3472|51636|5351|14968|54659|2184|6630|17773|44249|2272|2091|19287|6694|11837|2782|11749|1251|3830|69989|5376|28765|28832|10485|43398|5426|2240|42585|1921|16029|12471|41126|2219|8660|42021|40743|2772|18021|19016|5046|2803|6732|5246|9299|26588|8180|11117|5229|3918|20338|14259|2248|9368|44291|3791|40379|5658|3522|14097|42206|2164|17745|12491|1192|11334|1935|69675|43348|13112|41953|5733|12320|2398|1873|40419|40666|2323|2612|4692|2079|2464|1887|16862|42370|40125|39617|8924|1970|43351|40807|24108|15673|40777|15821|2294|42980|6042|22717|42104|12492|41832|2554|40263|3784|5395|40323|44172|
19933|24818|3882|3156|22074|4551|38884|15507|2748|3044|7789|2909|6066|26475|5323|4521|3030|1229|77040|4928|2578|3170|51915|2383|49662|48776|3472|252149|138672|30516|126980|5171|53247|55532|7423|51587|41079|4815|77966|15626|3243|3041|19017|36806|2266|2543|9082|32330|3546|1963|5498|13924|3157|2491|1711|7918|135249|2839|1210|1994|123051|126626|3783|36845|29514|10309|30120|5502|7910|9497|3587|135772|3372|7185|72372|2891|3261|2628|5916|6214|148643|5567|20204|7988|18546|14367|133664|3443|22740|36582|3536|3360|13172|3158|4453|12354|53430|2327|8347|130225|9084|20466|80544|2595|2262|26443|8375|13687|3328|13134|1215|4049|62764|19425|39397|29993|11464|51628|5299|2708|48988|2265|18824|12584|52323|2277|9118|50196|51377|2824|7304|25027|6699|3822|8031|2585|8118|37362|9220|11400|6111|4314|25824|16630|2404|9695|50785|4074|51631|5979|3771|18192|66628|2247|20952|16231|1415|13065|2366|71636|49550|17078|48553|6709|29233|2483|1913|52304|52042|2293|2742|5262|2084|3064|2018|21883|49879|50654|50768|12332|2294|50085|50531|78225|22038|64588|19041|2426|49609|8069|31009|49281|15928|48580|2463|50993|5178|6255|51112|2110|6456|17084|44686|2094|2132|17490|6307|11199|2603|10963|1225|3753|51840|4597|24542|15314|9152|42882|5208|2358|42517|1978|14367|29096|41128|2377|8274|41834|40771|2658|5760|17451|5109|2470|4284|3414|5904|23996|7765|8942|5785|4001|36091|13732|2224|8622|44076|3665|41288|5586|3463|28826|55491|1848|17155|12206|1157|11168|1941|42631|42656|12736|41778|5662|12208|2196|1683|40910|40973|2199|2301|5251|2550|3100|2115|17978|42306|40730|40598|9439|1983|42985|40376|23884|16347|40954|16044|2204|43283|5875|23070|69506|13611|42522|2459|40607|4425|5719|40126|1890|
